Date,open,high,low,close,volume
2003-07-03,6.640432885044839,6.790733128072289,6.638055643932967,6.776205274793837,18776.0
2003-07-07,6.776469712658276,6.830619863619776,6.720469924614258,6.813714769151476,15350.0
2003-07-08,6.792319962105698,6.846998129578248,6.786772259079765,6.8184704250759545,16174.0
2003-07-09,6.818469792132071,6.856242858720014,6.808696420257211,6.814243316650391,11828.0
2003-07-10,6.835637982367515,6.890844947425423,6.798392930070361,6.882128397623698,15446.0
2003-07-11,6.880015241684092,6.953448531252192,6.880015241684092,6.897713555230035,13942.0
2003-07-14,6.874203980988519,6.924392867713272,6.845411875830344,6.868921491834852,14010.0
2003-07-15,6.89031619695873,6.988050692518498,6.869183825887068,6.945523156060113,18272.0
2003-07-16,6.9515995030902955,7.026353206953733,6.947373028487338,6.999145931667751,18622.0
2003-07-17,6.971147776152982,7.001524712543505,6.928355819797211,6.978015899658203,18274.0
2003-07-18,7.017108776605656,7.080240691347209,6.986203835758809,7.04035398695204,21474.0
2003-07-21,7.050655321136227,7.0606922915594295,6.96982510177192,6.972203148735894,18802.0
2003-07-22,6.972203530050476,6.972467130524967,6.931524414624672,6.951599968804254,17402.0
2003-07-23,6.941563095605762,6.967713555868688,6.918053477137577,6.936544206407335,14554.0
2003-07-24,6.942089095378622,6.9595229992186685,6.889259376875764,6.945523156060113,13224.0
2003-07-25,6.941563531231228,7.014732426904555,6.929940924581036,6.9809214274088545,15238.0
2003-07-28,6.98277111620646,7.026355490922821,6.970620501596814,7.009978400336371,17672.0
2003-07-29,7.036390385291579,7.049333408457149,6.992277215343304,7.032428317599827,16310.0
2003-07-30,7.059636605904862,7.071522810689618,7.03427775679541,7.045107947455512,13830.0
2003-07-31,7.051712324517524,7.08261807209129,7.020807383061485,7.056203206380208,13006.0
2003-08-01,7.053296352567333,7.053296352567333,6.981712300316428,7.000203026665582,15388.0
2003-08-04,6.981978678292891,7.010242782849111,6.951865339356089,6.9928088717990455,22982.0
2003-08-05,6.978014926002053,7.029259020155081,6.939448644442343,6.965599907769097,23284.0
2003-08-06,7.063070133358561,7.086578940679211,7.005749529780415,7.0752207438151045,40900.0
2003-08-07,7.073372020824717,7.194351739338783,7.0538252800547845,7.1555226643880205,30052.0
2003-08-08,7.148370640377127,7.234987574580935,7.134861399257839,7.202141655815972,36480.0
2003-08-11,7.091685615828665,7.126385090903666,6.933551039778085,6.955535888671875,39690.0
2003-08-12,6.938319226472687,7.000301517950652,6.9081222902277775,6.997388203938802,25884.0
2003-08-13,6.986263292160714,7.09380532783793,6.984674064705841,7.054867638481988,17474.0
2003-08-14,7.084798162715175,7.175123012492364,7.044536393835442,7.160819159613715,24088.0
2003-08-15,7.157112377823285,7.21167800831482,7.145721836813298,7.172475179036458,20604.0
2003-08-18,7.209293804657392,7.257766855350553,7.133271991058821,7.1420135498046875,19400.0
