Date,open,high,low,close,volume
2003-07-03,2.740749994913737,2.749074248272251,2.717858401379576,2.740749994913737,95095.78
2003-07-07,2.736587349347181,2.75739797879754,2.7261821378237343,2.7345061832004123,91637.26
2003-07-08,2.730344427979671,2.7428305999976264,2.7178580495582363,2.726182301839193,84472.18
2003-07-09,2.730344818559468,2.75739853914091,2.709534184880086,2.7386688656277127,147170.14
2003-07-10,2.7449117501489364,2.7449117501489364,2.699128569276038,2.715776867336697,105038.44
2003-07-11,2.7074528442659327,2.7116149707342534,2.6866424183278257,2.692885504828559,84466.72
2003-07-14,2.686642464308777,2.686642464308777,2.6450214053167382,2.657507578531901,125975.98
2003-07-15,2.6471021670518464,2.6491833333674415,2.5784273938998825,2.590913772583008,174458.44
2003-07-16,2.5971574749862936,2.622130238278176,2.563860663667315,2.57010375128852,128964.16
2003-07-17,2.5534547070804603,2.572184172420864,2.4847799320311506,2.5430494944254556,168238.46
2003-07-18,2.55137406306976,2.5721844909569063,2.540968849126187,2.559698316786024,135159.18
2003-07-21,2.55137406306976,2.568022570502288,2.540968849126187,2.559698316786024,122058.3
2003-07-22,2.553455023297069,2.578427784445861,2.526401301920968,2.559698316786024,98166.9
2003-07-23,2.568022511639006,2.6408594203815037,2.5659413450558866,2.628373040093316,150663.76
2003-07-24,2.6242109241382674,2.626291884326448,2.5846708229312503,2.595076243082682,112960.12
2003-07-25,2.582589792173813,2.6138056389681155,2.5784276655076726,2.6096435123019748,98941.96
2003-07-28,2.6054815459353406,2.613805799779763,2.5950763318315713,2.6013194190131292,100542.0
2003-07-29,2.5971570533136195,2.6595887450034272,2.590913966706038,2.657507578531901,116182.82
2003-07-30,2.657507833368706,2.682480595000745,2.647102619223782,2.6554268731011286,153580.18
2003-07-31,2.657507417879568,2.701209640701235,2.6366969928433353,2.699128680759006,124250.1
2003-08-01,2.6783182112296697,2.6991288439274386,2.6533454519923474,2.657507578531901,116135.5
2003-08-04,2.6491834865164368,2.694966671264466,2.6429401936122088,2.692885504828559,131048.06
2003-08-05,2.680399583010162,2.680399583010162,2.6283733028796905,2.6366975572374134,116576.2
2003-08-06,2.590913966185203,2.617967685485114,2.547211740730423,2.6138055589463978,143186.16
