Date,open,high,low,close,volume
2003-07-03,2.796576625302032,2.8375843026736773,2.790718438885622,2.8351434071858725,221162.0
2003-07-07,2.831481467001842,2.85906393493991,2.8300169672154314,2.8580875396728516,220322.0
2003-07-08,2.8507652629670086,2.868828112424727,2.8358755589106086,2.8588203854031033,197148.0
2003-07-09,2.87395395825355,2.887379161891483,2.863946231546672,2.8693163130018444,211242.0
2003-07-10,2.8639457270743685,2.886890362575265,2.8627251865119585,2.8751739925808377,179942.0
2003-07-11,2.868339212943152,2.87346514773785,2.848567537331227,2.852961222330729,193884.0
2003-07-14,2.8192773928140857,2.8302615159570688,2.7992617512406452,2.824891620212131,252612.0
2003-07-15,2.8207415384599486,2.8285525150137296,2.778269365088037,2.7799780103895397,206726.0
2003-07-16,2.7892536438358517,2.8080489294385944,2.7741199806646053,2.798529307047526,211952.0
2003-07-17,2.778269796578531,2.790718606410535,2.757521904344124,2.775340610080295,203042.0
2003-07-18,2.791206063885139,2.814638991752739,2.789985709465121,2.8014579349093967,202372.0
2003-07-21,2.7982847899433234,2.808780806342928,2.789985709465121,2.8014579349093967,170102.0
2003-07-22,2.7970644489941945,2.808292902321504,2.7853480773380705,2.797796885172526,172374.0
2003-07-23,2.816103666796501,2.8410010943623902,2.8041429644198117,2.8148831261528864,219534.0
2003-07-24,2.8146389801428633,2.817080061429542,2.80170206872823,2.806339899698893,166294.0
2003-07-25,2.806095836440242,2.8107336675466232,2.7931589246470314,2.8004817962646484,185308.0
2003-07-28,2.806584389296364,2.8124425754005085,2.7936472900666605,2.7992615169949002,176914.0
2003-07-29,2.812442263656602,2.862725410119349,2.8112217229988556,2.8488121032714844,275360.0
2003-07-30,2.8558908760087403,2.8566231259239996,2.83074930236691,2.8348988427056208,166052.0
2003-07-31,2.8400252441305307,2.840513534973028,2.815860061821859,2.8256238301595054,144434.0
2003-08-01,2.821473513881707,2.8324578208040467,2.806583998405013,2.811709933810764,179836.0
2003-08-04,2.8029224411386213,2.8031664002699617,2.7782689742040527,2.7968201107449002,261314.0
2003-08-05,2.7909623258289282,2.8129307571072855,2.7736317262172197,2.8107340070936413,203484.0
2003-08-06,2.807072588626401,2.824159042935382,2.788765593483186,2.797064675225152,229248.0
2003-08-07,2.7948678836476084,2.7997496744552035,2.7704585571528693,2.7851041158040366,197552.0
2003-08-08,2.794867836059284,2.8014582721601595,2.7736316553282325,2.790474149915907,219112.0
2003-08-11,2.803410942486336,2.8063401285321876,2.77436397233555,2.7755843268500433,165538.0
2003-08-12,2.77143456642513,2.7968202847901553,2.762647195213069,2.793158849080404,186676.0
2003-08-13,2.7887648709357777,2.80414267582959,2.754591784943414,2.760206010606554,216016.0
